ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
770;44;6;70,00;0;0,50;745;414;511;0;1;1;3;2;6;5;0,00;14,37;11,77;0,00;18,68;0,00;41,97;16,95;19,23;0,00;0,00;30,07;11,90;5,05;11,90;7,33;11,90;0,00;0,00;11,77;0,00;8,40;0,00;5,52;12,12;12,12;0,60;0,00;1,30;0,00;3,20;3,80;3,50;0,00;1,80;2,72;0,00;1,36;0,00;0,88;2,04;2,21;0;1;1;0;1;0;1;1;1
771;48;5;120,00;0;1,00;800;411;700;0;2;1;3;2;7;6;18,28;0,00;23,28;0,00;33,48;18,75;18,75;21,03;20,60;3,65;15,10;3,65;15,10;5,93;15,10;5,50;15,10;2,40;0,00;8,03;0,00;8,17;2,77;2,77;3,00;8,40;0,80;0,00;0,90;1,30;1,30;2,08;4,30;5,34;0,00;1,02;0,00;0,68;1,50;0,48;1,50;1,16;1;0;1;0;1;1;1;1;1
772;48;5;95,00;0;0,60;820;103;700;1;3;2;2;5;5;7;9,63;9,63;0,00;0,00;15,03;11,47;16,83;0,00;0,00;5,17;6,30;7,95;8,88;0,00;0,00;0,00;0,00;2,40;2,40;0,00;0,00;8,93;2,77;2,77;0,00;0,00;0,00;0,00;4,60;1,30;1,30;0,00;0,00;4,90;0,41;0,00;0,00;0,61;1,53;0,48;0,00;0,00;1;1;0;0;1;1;1;0;0
773;50;3;80,00;0;0,00;810;404;512;0;0;1;2;0;3;5;0,00;0,00;0,00;0,00;17,55;0,00;0,00;13,62;13,97;0,00;0,00;0,00;0,00;2,22;11,40;2,57;11,40;0,00;0,00;0,00;0,00;1,20;0,00;0,00;6,23;6,23;0,00;0,00;0,20;0,00;0,00;3,80;3,40;0,00;0,00;0,00;0,00;1,36;0,00;0,00;1,87;2,21;0;0;0;0;1;0;0;1;1
774;51;2;78,00;1;0,50;800;313;512;1;1;0;2;2;7;2;8,87;6,97;7,30;0,00;13,83;9,52;17,38;10,80;0,00;1,42;8,10;9,28;8,10;2,70;8,10;0,00;0,00;5,40;3,60;12,37;0,00;6,72;5,77;4,57;6,48;0,00;0,40;0,00;0,70;3,20;3,20;3,60;0,00;5,41;0,88;2,72;0,00;1,36;1,70;0,85;2,21;0,00;1;1;1;0;1;1;1;1;0
775;51;3;80,00;0;1,00;830;302;512;0;1;0;2;1;4;5;0,00;6,08;6,43;0,00;5,68;0,00;12,28;0,00;0,00;0,00;0,00;7,38;4,90;0,00;0,00;0,00;0,00;0,00;1,20;12,12;0,00;4,32;0,00;2,63;0,00;0,00;2,30;0,00;0,10;0,00;3,20;0,00;0,00;0,00;0,58;2,72;0,00;1,36;0,00;0,88;0,00;0,00;0;1;1;0;1;0;1;0;0
776;51;3;80,00;0;1,00;830;302;512;0;1;0;2;1;4;5;0,00;6,08;6,43;0,00;5,68;0,00;12,28;0,00;0,00;0,00;0,00;7,38;4,90;0,00;0,00;0,00;0,00;0,00;1,20;12,12;0,00;4,32;0,00;2,63;0,00;0,00;2,30;0,00;0,10;0,00;3,20;0,00;0,00;0,00;0,58;2,72;0,00;1,36;0,00;0,88;0,00;0,00;0;1;1;0;1;0;1;0;0
777;44;5;130,00;1;1,00;755;214;512;0;1;0;3;1;4;5;4,27;0,00;5,32;0,00;7,72;7,12;0,00;0,00;0,00;3,42;3,70;0,00;0,00;0,00;0,00;0,00;0,00;8,63;0,00;7,92;0,00;7,92;3,83;0,00;0,00;0,00;2,30;0,00;0,20;3,20;0,00;0,00;0,00;0,54;0,00;2,72;0,00;1,36;1,90;0,00;0,00;0,00;1;0;1;0;1;1;0;0;0
778;45;3;80,00;1;0,50;815;207;511;0;1;0;3;2;6;5;4,60;4,60;0,00;0,00;7,50;4,80;7,83;0,00;5,70;1,90;2,90;4,93;2,90;0,00;0,00;2,80;2,90;0,37;0,37;0,00;0,00;0,48;8,52;7,32;0,00;9,72;0,00;0,00;5,00;3,20;3,20;0,00;3,70;2,07;0,34;0,00;0,00;1,36;1,84;0,85;0,00;2,21;1;1;0;0;1;1;1;0;1
779;45;3;80,00;1;0,50;815;207;511;0;1;0;3;2;6;5;4,60;4,60;0,00;0,00;7,50;4,80;7,83;0,00;5,70;1,90;2,90;4,93;2,90;0,00;0,00;2,80;2,90;0,37;0,37;0,00;0,00;0,48;8,52;7,32;0,00;9,72;0,00;0,00;5,00;3,20;3,20;0,00;3,70;2,07;0,34;0,00;0,00;1,36;1,84;0,85;0,00;2,21;1;1;0;0;1;1;1;0;1
780;44;3;70,00;0;0,00;830;413;700;1;0;2;1;1;5;3;0,00;0,00;23,87;0,00;31,07;0,00;21,18;20,80;24,90;0,00;0,00;6,08;15,10;5,70;15,10;9,80;15,10;0,00;0,00;2,63;0,00;2,77;0,00;2,77;3,00;3,00;0,80;0,00;1,80;0,00;1,30;2,08;2,00;0,00;0,00;1,70;0,00;0,68;0,00;0,48;1,50;1,16;0;0;1;0;1;0;1;1;1
781;48;4;56,00;1;0,50;800;506;700;1;1;0;1;2;6;9;16,43;0,00;14,73;0,00;28,93;13,02;0,00;15,00;16,80;8,33;4,68;0,00;0,00;3,50;11,50;5,30;11,50;2,40;0,00;1,57;0,00;1,80;2,77;0,00;8,63;8,63;0,50;0,00;0,60;1,30;0,00;1,80;2,00;4,86;0,00;1,70;0,00;0,68;1,73;0,00;1,46;1,12;1;0;1;0;1;1;0;1;1
782;48;7;100,00;0;0,00;750;506;113;0;0;2;4;2;2;4;0,00;0,00;0,00;5,40;6,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,80;5,77;0,00;0,00;0,00;0,00;0,00;3,20;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,75;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
783;48;7;100,00;0;0,00;750;506;113;0;0;2;4;2;2;4;0,00;0,00;0,00;5,40;6,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,80;5,77;0,00;0,00;0,00;0,00;0,00;3,20;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,75;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
784;46;5;122,00;1;0,50;800;500;117;1;1;3;1;2;4;4;15,90;15,90;0,00;13,60;16,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,43;0,00;0,00;10,80;8,88;0,00;0,00;0,00;0,00;0,00;3,20;0,50;0,00;0,00;0,00;0,00;9,96;2,96;0,00;0,85;1,36;0,00;0,00;0,00;0,00;1;1;0;1;1;0;0;0;0
785;48;2;90,00;1;0,00;820;315;700;1;0;0;2;2;3;7;0,00;16,15;0,00;0,00;32,97;0,00;22,58;0,00;0,00;0,00;0,00;7,48;15,10;0,00;0,00;0,00;0,00;0,00;2,40;0,00;0,00;5,33;0,00;1,80;0,00;0,00;0,00;0,00;0,70;0,00;1,30;0,00;0,00;0,00;0,51;0,00;0,00;0,61;0,00;0,48;0,00;0,00;0;1;0;0;1;0;1;0;0
786;45;3;15,00;1;0,00;730;306;113;1;0;1;1;1;3;4;0,00;0,00;5,30;5,60;11,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,88;22,20;3,83;0,00;0,00;0,00;0,00;0,40;2,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;2,72;0,44;1,36;0,00;0,00;0,00;0,00;0;0;1;1;1;0;0;0;0
787;70;2;18,50;1;0,00;645;418;510;1;0;0;1;0;4;8;0,00;0,00;12,82;0,00;14,95;0,00;0,00;12,77;12,73;0,00;0,00;0,00;0,00;2,97;9,80;2,93;9,80;0,00;0,00;14,88;0,00;5,03;0,00;0,00;15,37;15,37;2,30;0,00;1,10;0,00;0,00;4,30;2,90;0,00;0,00;2,72;0,00;1,36;0,00;0,00;1,46;1,80;0;0;1;0;1;0;0;1;1
788;44;2;60,00;0;1,00;800;708;700;0;1;0;2;1;4;1;10,25;0,00;10,83;10,20;23,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,97;0,00;4,20;5,77;4,20;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;0,78;0,00;1,02;0,48;0,61;0,00;0,00;0,00;0,00;1;0;1;1;1;0;0;0;0
789;44;4;100,00;1;1,00;745;123;700;1;2;2;1;2;8;6;19,13;19,13;25,87;0,00;41,68;23,08;31,73;24,53;29,48;7,98;15,10;16,63;15,10;9,43;15,10;14,38;15,10;3,60;3,60;4,57;0,00;4,57;4,80;4,80;4,57;4,57;0,60;0,00;1,60;1,30;1,30;1,90;2,90;2,14;1,05;1,70;0,00;0,68;1,50;0,51;1,50;1,16;1;1;1;0;1;1;1;1;1
790;51;4;78,00;1;0,50;750;419;512;1;1;0;1;2;7;5;17,58;17,58;0,00;0,00;20,63;16,43;21,93;16,48;17,53;3,73;12,70;9,23;12,70;3,78;12,70;4,83;12,70;5,40;0,00;0,00;0,00;5,03;6,72;5,52;6,23;10,08;0,00;0,00;1,30;3,20;3,20;5,50;3,80;5,17;2,07;0,00;0,00;1,36;2,38;0,88;2,21;2,21;1;1;0;0;1;1;1;1;1
791;51;4;78,00;1;0,50;750;419;512;1;1;0;1;2;7;5;17,58;17,58;0,00;0,00;20,63;16,43;21,93;16,48;17,53;3,73;12,70;9,23;12,70;3,78;12,70;4,83;12,70;5,40;0,00;0,00;0,00;5,03;6,72;5,52;6,23;10,08;0,00;0,00;1,30;3,20;3,20;5,50;3,80;5,17;2,07;0,00;0,00;1,36;2,38;0,88;2,21;2,21;1;1;0;0;1;1;1;1;1
792;24;3;150,00;0;1,00;830;314;701;0;2;0;2;2;9;4;15,70;15,70;13,08;14,00;26,53;15,65;21,97;15,62;17,73;1,65;14,00;7,97;14,00;1,62;14,00;3,73;14,00;4,43;4,43;2,28;16,68;2,40;3,60;3,60;2,88;2,88;0,40;1,30;0,70;1,30;1,30;1,70;1,50;4,76;0,34;2,04;0,48;0,61;1,22;0,48;1,50;1,09;1;1;1;1;1;1;1;1;1
793;24;3;150,00;0;1,00;830;314;701;0;2;0;2;2;9;4;15,70;15,70;13,08;14,00;26,53;15,65;21,97;15,62;17,73;1,65;14,00;7,97;14,00;1,62;14,00;3,73;14,00;4,43;4,43;2,28;16,68;2,40;3,60;3,60;2,88;2,88;0,40;1,30;0,70;1,30;1,30;1,70;1,50;4,76;0,34;2,04;0,48;0,61;1,22;0,48;1,50;1,09;1;1;1;1;1;1;1;1;1
794;48;2;60,00;0;1,00;830;57;702;0;2;0;2;2;3;5;0,00;0,00;5,15;0,00;8,18;0,00;9,98;0,00;0,00;0,00;0,00;7,58;2,40;0,00;0,00;0,00;0,00;0,00;0,00;3,72;0,00;3,83;0,00;6,00;0,00;0,00;0,50;0,00;0,60;0,00;1,30;0,00;0,00;0,00;0,00;2,04;0,00;0,61;0,00;0,44;0,00;0,00;0;0;1;0;1;0;1;0;0
795;48;2;60,00;0;1,00;830;57;702;0;2;0;2;2;3;5;0,00;0,00;5,15;0,00;8,18;0,00;9,98;0,00;0,00;0,00;0,00;7,58;2,40;0,00;0,00;0,00;0,00;0,00;0,00;3,72;0,00;3,83;0,00;6,00;0,00;0,00;0,50;0,00;0,60;0,00;1,30;0,00;0,00;0,00;0,00;2,04;0,00;0,61;0,00;0,44;0,00;0,00;0;0;1;0;1;0;1;0;0
796;48;4;70,00;0;1,00;815;706;27;0;2;1;2;2;3;5;0,00;8,17;5,98;0,00;14,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,83;5,70;0,00;5,82;0,00;0,00;0,00;0,00;0,30;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,17;1,02;0,00;0,61;0,00;0,00;0,00;0,00;0;1;1;0;1;0;0;0;0
797;44;4;90,00;1;1,00;830;404;700;1;2;2;1;2;4;5;0,00;0,00;13,73;0,00;18,42;0,00;0,00;12,98;12,10;0,00;0,00;0,00;0,00;4,10;8,88;3,22;8,88;0,00;0,00;1,43;0,00;1,57;0,00;0,00;1,80;1,80;0,80;0,00;0,90;0,00;0,00;2,08;2,10;0,00;0,00;1,70;0,00;0,68;0,00;0,00;1,16;1,16;0;0;1;0;1;0;0;1;1
798;48;6;70,00;1;0,00;705;411;511;1;0;4;1;1;3;5;0,00;0,00;0,00;0,00;20,95;0,00;0,00;14,77;15,28;0,00;0,00;0,00;0,00;2,87;11,90;3,38;11,90;0,00;0,00;0,00;0,00;12,12;0,00;0,00;8,88;8,88;0,00;0,00;1,60;0,00;0,00;3,70;3,40;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,21;2,21;0;0;0;0;1;0;0;1;1
799;44;5;150,00;1;1,00;740;502;700;1;2;3;2;2;8;7;12,88;12,88;11,98;0,00;22,07;13,28;17,73;11,85;12,58;4,40;8,88;8,85;8,88;2,97;8,88;3,70;8,88;4,68;4,68;7,87;0,00;7,87;4,68;3,72;7,50;7,50;0,50;0,00;0,60;1,30;1,30;1,80;2,10;0,58;0,31;1,70;0,00;0,61;1,33;0,48;1,16;1,09;1;1;1;0;1;1;1;1;1
800;48;3;70,00;1;1,00;725;411;511;1;2;2;1;1;6;5;15,37;0,00;15,55;0,00;19,18;15,17;0,00;14,50;14,93;3,27;11,90;0,00;0,00;2,60;11,90;3,03;11,90;5,40;0,00;8,40;0,00;9,60;9,37;0,00;14,17;14,17;1,30;0,00;0,50;3,20;0,00;4,50;3,40;7,17;0,00;2,72;0,00;1,36;1,97;0,00;2,21;2,21;1;0;1;0;1;1;0;1;1
801;48;3;115,00;0;0,50;800;310;511;0;1;1;2;2;6;1;4,50;5,40;9,08;0,00;11,97;7,75;16,62;0,00;0,00;1,35;6,40;10,22;6,40;0,00;0,00;0,00;0,00;3,37;0,97;4,92;0,00;5,17;9,37;8,17;0,00;0,00;0,40;0,00;0,50;3,20;3,20;0,00;0,00;5,03;0,88;2,72;0,00;1,36;1,67;0,85;0,00;0,00;1;1;1;0;1;1;1;0;0
802;44;2;17,00;1;0,00;800;57;700;1;0;0;1;2;3;5;0,00;0,00;7,78;4,68;16,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,43;17,88;7,43;0,00;0,00;0,00;0,00;0,50;1,30;0,60;0,00;0,00;0,00;0,00;0,00;0,00;1,02;0,48;0,68;0,00;0,00;0,00;0,00;0;0;1;1;1;0;0;0;0
803;48;3;47,00;1;0,33;800;505;110;0;1;0;1;3;5;4;7,12;7,00;6,43;7,20;9,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,40;0,00;11,17;14,17;5,77;0,00;0,00;0,00;0,00;0,40;3,20;0,20;0,00;0,00;0,00;0,00;2,92;0,88;2,72;0,75;1,36;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
804;44;2;100,00;0;1,00;800;330;700;1;1;0;1;1;5;1;13,37;13,37;12,75;11,50;27,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,37;6,37;9,23;8,40;2,63;0,00;0,00;0,00;0,00;0,40;1,30;0,60;0,00;0,00;0,00;0,00;0,92;0,48;2,04;0,48;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
805;44;2;100,00;0;1,00;800;330;700;1;1;0;1;1;5;1;13,37;13,37;12,75;11,50;27,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,37;6,37;9,23;8,40;2,63;0,00;0,00;0,00;0,00;0,40;1,30;0,60;0,00;0,00;0,00;0,00;0,92;0,48;2,04;0,48;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
806;48;3;47,00;1;0,33;800;505;110;0;1;0;1;3;5;4;7,12;7,00;6,43;7,20;9,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,40;0,00;11,17;14,17;5,77;0,00;0,00;0,00;0,00;0,40;3,20;0,20;0,00;0,00;0,00;0,00;2,92;0,88;2,72;0,75;1,36;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
807;46;1;49,00;1;1,00;830;302;700;1;1;0;1;1;4;4;6,88;0,00;6,88;6,30;13,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,87;0,00;4,68;4,20;4,68;0,00;0,00;0,00;0,00;0,20;1,30;0,10;0,00;0,00;0,00;0,00;0,61;0,00;1,70;0,48;0,68;0,00;0,00;0,00;0,00;1;0;1;1;1;0;0;0;0
808;48;5;95,00;1;0,50;805;509;513;1;1;1;3;2;4;1;3,93;3,93;0,00;3,30;5,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,43;0,00;0,00;4,80;6,00;0,00;0,00;0,00;0,00;0,00;3,20;0,70;0,00;0,00;0,00;0,00;3,88;0,58;0,00;0,85;1,36;0,00;0,00;0,00;0,00;1;1;0;1;1;0;0;0;0
809;48;7;105,00;1;1,00;740;414;513;1;3;2;4;3;7;8;18,18;18,18;0,00;0,00;19,88;18,30;25,80;16,90;18,40;4,70;13,60;12,20;13,60;3,30;13,60;4,80;13,60;1,68;0,00;0,00;0,00;12,72;4,57;3,37;9,37;9,37;0,00;0,00;0,70;3,20;3,20;4,50;3,50;5,17;2,07;0,00;0,00;1,36;2,38;0,88;2,21;1,87;1;1;0;0;1;1;1;1;1
810;50;5;23,00;1;0,00;730;313;511;1;0;2;2;1;3;5;0,00;0,00;7,58;0,00;14,67;0,00;0,00;10,97;0,00;0,00;0,00;0,00;0,00;3,67;7,30;0,00;0,00;0,00;0,00;5,52;0,00;1,92;0,00;0,00;6,48;0,00;0,50;0,00;5,00;0,00;0,00;3,70;0,00;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;0,00;0;0;1;0;1;0;0;1;0
811;45;3;190,00;1;1,00;800;503;107;1;2;1;1;2;4;1;9,33;9,23;0,00;8,50;12,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,80;0,37;0,00;7,68;3,00;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;5,13;1,33;0,00;0,85;1,36;0,00;0,00;0,00;0,00;1;1;0;1;1;0;0;0;0
812;45;3;165,00;1;1,00;755;502;113;1;1;0;1;1;4;4;12,02;12,20;0,00;10,60;13,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,77;0,37;0,00;15,37;10,43;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;4,56;1,56;0,00;0,75;1,36;0,00;0,00;0,00;0,00;1;1;0;1;1;0;0;0;0
813;56;5;110,00;1;1,00;755;320;700;1;2;3;2;2;8;6;21,03;21,03;22,62;0,00;43,08;23,18;47,80;22,27;26,62;10,38;12,80;35,00;12,80;7,17;15,10;11,52;15,10;4,68;4,68;12,37;0,00;15,97;4,80;4,80;12,12;12,12;0,60;0,00;3,10;1,30;1,30;1,90;1,90;1,53;0,78;2,04;0,00;0,68;1,87;0,51;1,50;1,16;1;1;1;0;1;1;1;1;1
814;56;5;110,00;1;1,00;755;320;700;1;2;3;2;2;8;6;21,03;21,03;22,62;0,00;43,08;23,18;47,80;22,27;26,62;10,38;12,80;35,00;12,80;7,17;15,10;11,52;15,10;4,68;4,68;12,37;0,00;15,97;4,80;4,80;12,12;12,12;0,60;0,00;3,10;1,30;1,30;1,90;1,90;1,53;0,78;2,04;0,00;0,68;1,87;0,51;1,50;1,16;1;1;1;0;1;1;1;1;1
815;48;4;46,00;1;0,00;805;410;512;1;0;2;1;0;3;5;0,00;0,00;12,62;0,00;20,08;0,00;0,00;18,25;0,00;0,00;0,00;0,00;0,00;5,55;12,70;0,00;0,00;0,00;0,00;2,40;0,00;5,28;0,00;0,00;6,23;0,00;0,60;0,00;5,00;0,00;0,00;3,80;0,00;0,00;0,00;3,40;0,00;1,36;0,00;0,00;2,21;0,00;0;0;1;0;1;0;0;1;0
816;48;3;100,00;0;1,00;830;412;701;0;2;0;2;2;8;9;19,23;19,23;16,63;0,00;30,20;18,77;31,65;18,10;20,30;4,77;14,00;17,65;14,00;4,10;14,00;6,30;14,00;9,60;9,60;10,80;0,00;3,72;6,23;6,23;13,20;6,00;0,50;0,00;2,30;1,30;1,30;1,80;4,30;3,67;0,48;1,70;0,00;0,68;1,39;0,44;1,46;1,12;1;1;1;0;1;1;1;1;1
817;48;2;120,00;0;1,00;820;411;701;0;2;0;2;2;8;7;17,48;17,48;22,13;0,00;30,43;17,07;31,17;18,65;20,17;4,17;12,90;18,27;12,90;4,65;14,00;6,17;14,00;5,52;5,52;10,80;0,00;10,92;7,80;7,80;11,77;11,77;0,80;0,00;0,90;1,30;1,30;2,08;4,30;4,01;0,71;1,70;0,00;0,61;1,46;0,44;1,46;1,05;1;1;1;0;1;1;1;1;1
818;48;6;200,00;0;0,66;900;113;701;0;2;3;3;3;8;2;12,22;12,22;12,13;0,00;28,97;19,13;30,88;17,02;18,98;5,13;14,00;16,88;14,00;3,02;14,00;4,98;14,00;8,17;8,17;10,80;0,00;10,92;7,80;7,80;12,83;12,83;0,60;0,00;1,60;1,30;1,30;1,90;2,10;1,43;0,71;2,04;0,00;0,68;1,50;0,51;1,50;1,09;1;1;1;0;1;1;1;1;1
819;48;3;90,00;1;1,00;800;411;512;1;1;2;1;1;6;3;17,65;0,00;16,63;0,00;20,33;16,77;0,00;16,35;17,23;4,07;12,70;0,00;0,00;3,65;12,70;4,53;12,70;5,40;0,00;8,52;0,00;4,43;6,72;0,00;9,48;9,48;1,30;0,00;0,50;3,20;0,00;4,50;3,40;5,75;0,00;3,40;0,00;1,36;2,04;0,00;2,21;2,21;1;0;1;0;1;1;0;1;1
820;52;2;39,00;1;0,00;800;419;512;1;0;0;1;1;4;5;0,00;0,00;21,25;0,00;22,82;0,00;0,00;18,38;19,67;0,00;0,00;0,00;0,00;5,68;12,70;6,97;12,70;0,00;0,00;9,48;0,00;0,60;0,00;0,00;5,63;5,63;2,30;0,00;1,30;0,00;0,00;5,50;3,80;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;2,21;0;0;1;0;1;0;0;1;1
821;48;4;200,00;0;1,00;815;314;701;0;2;2;2;2;8;6;14,80;14,80;21,72;0,00;32,57;16,17;32,40;15,62;17,72;3,27;12,90;19,50;12,90;1,62;14,00;3,72;14,00;5,52;5,52;7,32;0,00;7,43;7,32;7,32;15,00;15,00;0,80;0,00;0,90;1,30;1,30;2,08;1,50;3,74;0,44;1,70;0,00;0,61;2,28;0,44;1,29;1,05;1;1;1;0;1;1;1;1;1
822;52;2;39,00;1;0,00;800;419;512;1;0;0;1;1;4;5;0,00;0,00;21,25;0,00;22,82;0,00;0,00;18,38;19,67;0,00;0,00;0,00;0,00;5,68;12,70;6,97;12,70;0,00;0,00;9,48;0,00;0,60;0,00;0,00;5,63;5,63;2,30;0,00;1,30;0,00;0,00;5,50;3,80;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;2,21;0;0;1;0;1;0;0;1;1
823;50;2;14,50;1;0,00;720;402;511;1;0;0;1;0;3;5;0,00;0,00;0,00;0,00;20,33;0,00;0,00;14,10;15,60;0,00;0,00;0,00;0,00;4,60;9,50;6,10;9,50;0,00;0,00;0,00;0,00;8,40;0,00;0,00;5,77;5,77;0,00;0,00;3,00;0,00;0,00;5,50;4,00;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,21;2,21;0;0;0;0;1;0;0;1;1
824;40;7;100,00;0;0,50;745;316;511;0;1;1;1;2;5;5;0,00;12,88;0,00;0,00;16,57;0,00;16,85;13,08;13,48;0,00;0,00;9,55;7,30;6,68;6,40;6,18;7,30;0,00;0,00;0,00;0,00;2,17;0,00;5,03;5,77;5,77;0,00;0,00;1,10;0,00;3,20;5,50;5,00;0,00;1,39;0,00;0,00;1,36;0,00;0,88;2,21;2,21;0;1;0;0;1;0;1;1;1
825;55;3;13,00;0;0,00;730;401;511;1;0;2;1;1;4;5;0,00;0,00;13,30;0,00;17,53;0,00;0,00;13,97;15,00;0,00;0,00;0,00;0,00;4,47;9,50;5,50;9,50;0,00;0,00;24,00;0,00;5,28;0,00;0,00;8,88;8,88;2,30;0,00;3,50;0,00;0,00;5,50;4,00;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;2,21;0;0;1;0;1;0;0;1;1
826;48;2;130,00;1;1,00;820;116;701;1;2;0;2;2;8;6;16,17;16,17;14,62;0,00;34,22;18,98;24,85;18,50;22,70;6,08;12,90;11,95;12,90;4,50;14,00;13,60;9,10;13,50;13,50;13,80;0,00;8,17;9,67;9,67;18,72;13,08;1,00;0,00;3,30;1,30;1,30;2,30;4,60;4,69;0,65;2,04;0,00;0,68;1,22;0,48;1,63;1,12;1;1;1;0;1;1;1;1;1
827;40;3;54,00;0;0,00;815;400;511;1;0;0;1;0;5;3;0,00;13,68;12,52;0,00;16,72;0,00;40,17;13,72;0,00;0,00;0,00;30,67;9,50;4,22;9,50;0,00;0,00;0,00;0,00;7,43;0,00;3,83;0,00;2,88;3,60;0,00;0,60;0,00;0,70;0,00;3,20;3,80;0,00;0,00;1,39;2,72;0,00;1,36;0,00;0,75;1,94;0,00;0;1;1;0;1;0;1;1;0
828;48;4;200,00;1;0,50;745;314;701;1;1;2;2;2;9;4;16,85;16,85;14,65;14,00;29,17;16,02;26,80;15,00;16,80;2,02;14,00;12,80;14,00;1,00;14,00;2,80;14,00;9,83;9,83;14,40;23,52;11,88;9,37;9,37;16,80;16,80;0,40;1,30;0,70;1,30;1,30;1,70;1,50;1,46;0,75;2,04;0,44;0,61;1,26;0,44;1,12;1,05;1;1;1;1;1;1;1;1;1
829;48;8;140,00;1;0,33;800;322;701;0;2;4;3;6;8;9;20,10;20,10;18,90;0,00;37,18;19,30;21,18;18,30;21,70;5,30;14,00;7,18;14,00;4,30;14,00;7,70;14,00;13,50;13,50;7,50;0,00;7,62;9,37;9,37;9,90;9,90;1,00;0,00;0,50;1,30;1,30;2,30;1,60;5,07;0,85;2,04;0,00;0,68;1,60;0,48;1,46;1,12;1;1;1;0;1;1;1;1;1
830;48;3;90,00;0;1,00;810;409;701;1;2;0;2;2;8;5;17,38;17,38;19,43;0,00;28,92;16,70;22,77;15,92;17,72;2,70;14,00;8,77;14,00;1,92;14,00;3,72;14,00;13,50;13,50;6,30;0,00;3,78;9,37;9,37;8,70;8,70;0,80;0,00;3,20;1,30;1,30;2,08;1,70;4,49;0,54;1,70;0,00;0,61;1,29;0,44;1,63;1,05;1;1;1;0;1;1;1;1;1
